,Postcode,Borough,Postcode Latitude,Postcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5083,00-270,Śródmieście,52.2506,21.0114,Zapiecek Polskie Pierogarnie,52.25039032879215,21.010660229858768,Dumpling Restaurant
5084,00-270,Śródmieście,52.2506,21.0114,U Fukiera,52.249732329237894,21.011990100669202,Polish Restaurant
5085,00-270,Śródmieście,52.2506,21.0114,Bistro Fusy,52.25022880749585,21.01093051144366,Tapas Restaurant
5086,00-270,Śródmieście,52.2506,21.0114,Bistro Warszawa,52.2496767369726,21.01280761461994,Restaurant
5087,00-270,Śródmieście,52.2506,21.0114,cafe keks,52.249694361943135,21.01249942691072,Café
5088,00-270,Śródmieście,52.2506,21.0114,Pierrogeria,52.25044,21.010349,Eastern European Restaurant
5089,00-270,Śródmieście,52.2506,21.0114,Bar Kawowy Murzynek,52.24995796182181,21.01131539692293,Café
5090,00-307,Śródmieście,52.2463,21.0164,Mariensztat,52.246455022930405,21.01733976203396,Plaza
5091,00-307,Śródmieście,52.2463,21.0164,Bliss,52.24653211177077,21.017136517515,Chinese Restaurant
5092,00-307,Śródmieście,52.2463,21.0164,Pałac Pod Blachą,52.24721686280735,21.015496340751014,Museum
5093,00-307,Śródmieście,52.2463,21.0164,Pub pod Baryłką,52.24642527630662,21.017412810670955,Pub
5094,00-546,Śródmieście,52.2257,21.0158,Lokal Dela Krem,52.226572852069665,21.015456035831864,Café
5095,00-546,Śródmieście,52.2257,21.0158,Chmeli Suneli restauracja Gruzińska,52.225298,21.017362,Caucasian Restaurant
5096,00-546,Śródmieście,52.2257,21.0158,Krowarzywa,52.22628,21.01477,Vegetarian / Vegan Restaurant
5097,00-546,Śródmieście,52.2257,21.0158,Oh My Pho,52.224997926077975,21.016184872930655,Noodle House
5098,00-546,Śródmieście,52.2257,21.0158,Południk Zero,52.225158951983595,21.01703955564844,Café
5099,00-546,Śródmieście,52.2257,21.0158,Warsaw Downtown Hostel,52.224586105200345,21.015586634789905,Hostel
5100,00-546,Śródmieście,52.2257,21.0158,Sokotra,52.224957,21.016722,Indian Restaurant
5101,00-546,Śródmieście,52.2257,21.0158,Gorączka Złota,52.22504007375711,21.016428300867595,Pub
5102,00-546,Śródmieście,52.2257,21.0158,Bekef,52.226636489201326,21.01561918607928,Falafel Restaurant
5103,00-546,Śródmieście,52.2257,21.0158,Argentina Steak House,52.22679096263259,21.016517793531083,Argentinian Restaurant
5104,00-546,Śródmieście,52.2257,21.0158,Lodi Dodi,52.2253123139184,21.017532687151466,Gay Bar
5105,00-498,Śródmieście,52.2297,21.0238,Plac Trzech Krzyży,52.229048017728424,21.02238178253174,Plaza
5106,00-498,Śródmieście,52.2297,21.0238,Green Caffè Nero Flagship Store,52.229158607574234,21.022795731998997,Coffee Shop
5107,00-498,Śródmieście,52.2297,21.0238,Starbucks,52.22964689280719,21.02213096461594,Coffee Shop
5108,00-418,Śródmieście,52.2299,21.0299,Rechot Zab,52.2305,21.0287,Bar
5109,00-380,Śródmieście,52.2349,21.0291,Warszawa Powiśle,52.23407200041238,21.03019051489141,Bar
5110,00-380,Śródmieście,52.2349,21.0291,Inferno Pizza,52.23401832280082,21.030377283164714,Pizza Place
5111,00-380,Śródmieście,52.2349,21.0291,VIADUCT,52.234140551385956,21.030588362580406,Pizza Place
5112,00-380,Śródmieście,52.2349,21.0291,Kafe Zielony Niedźwiedź,52.23425026887218,21.02722933358457,Polish Restaurant
5113,00-380,Śródmieście,52.2349,21.0291,Makkaron Pasta Bar,52.235091006814805,21.029488905228146,Italian Restaurant
5114,00-380,Śródmieście,52.2349,21.0291,Park Karola Beyera,52.234529066576265,21.027737640441615,Park
5115,00-380,Śródmieście,52.2349,21.0291,Berlin Warszawa Express,52.23399857361252,21.030612963327645,Bar
5116,00-386,Śródmieście,52.2366,21.0272,Heritage Shop & Wine,52.237504418060155,21.02748877559482,Deli / Bodega
5117,00-386,Śródmieście,52.2366,21.0272,Milek Design,52.23722927170177,21.025704328065725,Health & Beauty Service
5118,00-386,Śródmieście,52.2366,21.0272,Galeria Wypieków,52.23762709664328,21.027068352594394,Bakery
5119,00-386,Śródmieście,52.2366,21.0272,Tatamka Hostel,52.237222213425234,21.02562881783504,Hostel
5120,00-386,Śródmieście,52.2366,21.0272,Costa Coffee,52.23713523221872,21.025808763639176,Coffee Shop
5121,00-386,Śródmieście,52.2366,21.0272,Fabryka Lodów Tradycyjnych,52.237132741782894,21.02530732504243,Ice Cream Shop
5122,00-386,Śródmieście,52.2366,21.0272,Społem,52.237610323098274,21.0266756327849,Food & Drink Shop
5123,00-386,Śródmieście,52.2366,21.0272,Madox Design,52.23733081303629,21.027730557959618,Boutique
5124,00-412,Śródmieście,52.2313,21.0315,Topfloor Patria,52.231383622381905,21.030882850014237,Bar
5125,00-248,Śródmieście,52.247,21.0062,Vege Miasto,52.245918265800164,21.004931742571497,Vegetarian / Vegan Restaurant
5126,00-248,Śródmieście,52.247,21.0062,Brunet Kafe,52.248318,21.006514,Coffee Shop
5127,00-248,Śródmieście,52.247,21.0062,Mekong,52.246512850189305,21.004281247170702,Asian Restaurant
5128,00-248,Śródmieście,52.247,21.0062,Pokoje Gościnne Federacji Związków Zawodowych Metalowiec,52.24650182095582,21.004539585992884,Hostel
5129,00-645,Śródmieście,52.2173,21.0153,Longboardshop,52.217491220653336,21.01745144519015,Board Shop
5130,00-645,Śródmieście,52.2173,21.0153,Etno Cafe,52.218403,21.01474,Coffee Shop
5131,00-645,Śródmieście,52.2173,21.0153,Metro Politechnika,52.217569754824005,21.014741942614137,Metro Station
5132,00-645,Śródmieście,52.2173,21.0153,Starbucks,52.217698627523454,21.015584913884183,Coffee Shop
5133,00-645,Śródmieście,52.2173,21.0153,Saint Honoré,52.217948737453966,21.015268699562938,Bakery
5134,00-645,Śródmieście,52.2173,21.0153,Frytki&Burgery,52.218380275658085,21.014282136099443,Burger Joint
5135,00-645,Śródmieście,52.2173,21.0153,Cafe Rock'n'roll,52.21778607570054,21.017124837746408,Pub
5136,00-645,Śródmieście,52.2173,21.0153,Pho V.N.,52.218093540739,21.01487378926944,Asian Restaurant
5137,00-645,Śródmieście,52.2173,21.0153,Rondo Jazdy Polskiej,52.217337988050154,21.015432059601928,Road
5138,00-631,Śródmieście,52.2155,21.0165,Okienko,52.216434,21.01751,Fast Food Restaurant
5139,00-631,Śródmieście,52.2155,21.0165,OSiR Polna,52.21562703405445,21.017443454641278,Pool
5140,00-650,Śródmieście,52.2204,21.016,Groole,52.22155835789069,21.015095131465166,Gluten-free Restaurant
5141,00-650,Śródmieście,52.2204,21.016,Klub Komediowy,52.219795,21.01712,Comedy Club
5142,00-650,Śródmieście,52.2204,21.016,Plac Zbawiciela,52.219899106033004,21.01754629681785,Plaza
5143,00-650,Śródmieście,52.2204,21.016,W Orbicie Słońca,52.22094,21.016884,Italian Restaurant
5144,00-650,Śródmieście,52.2204,21.016,Veganda,52.220028,21.017312,Vegetarian / Vegan Restaurant
5145,00-650,Śródmieście,52.2204,21.016,Pałaszowanie,52.220039,21.017639,Sandwich Place
5146,00-650,Śródmieście,52.2204,21.016,Green Caffè Nero,52.221592233119395,21.01650064875047,Coffee Shop
5147,00-650,Śródmieście,52.2204,21.016,Coffee Karma,52.219798522105286,21.017827438516367,Café
5148,00-650,Śródmieście,52.2204,21.016,Chwast Food,52.22089987626182,21.015592410819128,Vegetarian / Vegan Restaurant
5149,00-650,Śródmieście,52.2204,21.016,Pełną Parą na Nowo,52.21998122127089,21.01481154467164,Dim Sum Restaurant
5150,00-650,Śródmieście,52.2204,21.016,Heritage Shop & Wine,52.21985270300157,21.01755443732811,Wine Shop
5151,00-650,Śródmieście,52.2204,21.016,Warmut,52.22085829465262,21.01719085775502,Wine Bar
5152,00-650,Śródmieście,52.2204,21.016,Tuk Tuk,52.21976,21.01754,Thai Restaurant
5153,00-650,Śródmieście,52.2204,21.016,Matcha Tea House,52.21950233511404,21.01761386768859,Tea Room
5154,00-650,Śródmieście,52.2204,21.016,Groszek,52.219953962450255,21.01516135826173,Grocery Store
5155,00-650,Śródmieście,52.2204,21.016,Drukarnia24h.net Xero Druk,52.21984812513972,21.014303360660836,Print Shop
5156,00-650,Śródmieście,52.2204,21.016,Xero po 6gr,52.22000354914338,21.014228383466385,Paper / Office Supplies Store
5157,00-650,Śródmieście,52.2204,21.016,Aptekarz Warszawski,52.22001607658745,21.01517656437541,Pharmacy
5158,00-650,Śródmieście,52.2204,21.016,metro politechnika 11,52.219228364870155,21.0153417075148,Bus Stop
5159,00-650,Śródmieście,52.2204,21.016,Gorąco Polecam Nowakowski,52.21989777991553,21.01622251490578,Bakery
5160,00-655,Śródmieście,52.2206,21.0152,Krem,52.22069932445423,21.013397565259062,Bistro
5161,00-655,Śródmieście,52.2206,21.0152,Groole,52.22155835789069,21.015095131465166,Gluten-free Restaurant
5162,00-655,Śródmieście,52.2206,21.0152,Yoga Republic,52.220785088960454,21.01315569543841,Yoga Studio
5163,00-655,Śródmieście,52.2206,21.0152,W Orbicie Słońca,52.22094,21.016884,Italian Restaurant
5164,00-655,Śródmieście,52.2206,21.0152,Green Caffè Nero,52.221592233119395,21.01650064875047,Coffee Shop
5165,00-655,Śródmieście,52.2206,21.0152,Chwast Food,52.22089987626182,21.015592410819128,Vegetarian / Vegan Restaurant
5166,00-655,Śródmieście,52.2206,21.0152,Pełną Parą na Nowo,52.21998122127089,21.01481154467164,Dim Sum Restaurant
5167,00-655,Śródmieście,52.2206,21.0152,Warmut,52.22085829465262,21.01719085775502,Wine Bar
5168,00-655,Śródmieście,52.2206,21.0152,Groszek,52.219953962450255,21.01516135826173,Grocery Store
5169,00-655,Śródmieście,52.2206,21.0152,Drukarnia24h.net Xero Druk,52.21984812513972,21.014303360660836,Print Shop
5170,00-655,Śródmieście,52.2206,21.0152,Xero po 6gr,52.22000354914338,21.014228383466385,Paper / Office Supplies Store
5171,00-655,Śródmieście,52.2206,21.0152,Aptekarz Warszawski,52.22001607658745,21.01517656437541,Pharmacy
5172,00-655,Śródmieście,52.2206,21.0152,Gorąco Polecam Nowakowski,52.21989777991553,21.01622251490578,Bakery
5173,00-153,Śródmieście,52.2461,20.9943,Falafel Bejrut,52.24521665398489,20.9928678432069,Falafel Restaurant
5174,00-153,Śródmieście,52.2461,20.9943,Kura,52.245261,20.99296,Fried Chicken Joint
5175,00-153,Śródmieście,52.2461,20.9943,Pizzeria Na Nowolipkach,52.245448438171444,20.993399660085302,Pizza Place
5176,00-187,Śródmieście,52.2505,20.9948,POLIN Muzeum Historii Żydów Polskich,52.249430910410624,20.993942266122144,History Museum
5177,00-187,Śródmieście,52.2505,20.9948,Pomnik Bohaterów Getta,52.249692543563306,20.99403388982428,Monument / Landmark
5178,00-187,Śródmieście,52.2505,20.9948,Biedronka,52.251109187511595,20.993710886465596,Supermarket
5179,00-160,Śródmieście,52.2476,20.9972,Coś słodkiego,52.247573026936166,20.99614629883149,Candy Store
5180,00-160,Śródmieście,52.2476,20.9972,Skwer Więźniów Politycznych Stalinizmu,52.248725239626225,20.997995138168335,Park
5181,00-160,Śródmieście,52.2476,20.9972,Skwer Tekli Bądarzewskiej,52.248058856932055,20.99715388981404,Park
5182,00-165,Śródmieście,52.2483,20.9955,Coś słodkiego,52.247573026936166,20.99614629883149,Candy Store
5183,00-165,Śródmieście,52.2483,20.9955,Skwer Tekli Bądarzewskiej,52.248058856932055,20.99715388981404,Park
5184,00-610,Śródmieście,52.218,21.0064,Calypso Fitness Gym Club Focus,52.21771387921908,21.00821970240162,Gym
5185,00-610,Śródmieście,52.218,21.0064,Przystanek GUS 06,52.21697014936347,21.0059142820342,Bus Station
5186,00-610,Śródmieście,52.218,21.0064,kurwa zaraz wysiade,52.217533,21.007779,Taxi Stand
5187,00-610,Śródmieście,52.218,21.0064,Eurest,52.21798670333643,21.008006191754244,Gastropub
5188,00-339,Śródmieście,52.2404,21.0248,Dziurka Od Klucza,52.24086805897421,21.0238151658529,Italian Restaurant
5189,00-339,Śródmieście,52.2404,21.0248,Pho Kwadrat,52.239837,21.023491,Vietnamese Restaurant
5190,00-339,Śródmieście,52.2404,21.0248,Chrum.Com,52.24158463211582,21.024763584136963,Boutique
5191,00-316,Śródmieście,52.2416,21.0239,Biblioteka Uniwersytecka,52.2423894499802,21.024449878144257,College Library
5192,00-316,Śródmieście,52.2416,21.0239,Ogród Botaniczny BUW,52.242851736136465,21.024425718729816,Garden
5193,00-316,Śródmieście,52.2416,21.0239,SAM,52.241440443938984,21.02319834791143,Breakfast Spot
5194,00-316,Śródmieście,52.2416,21.0239,Dziurka Od Klucza,52.24086805897421,21.0238151658529,Italian Restaurant
5195,00-316,Śródmieście,52.2416,21.0239,Chrum.Com,52.24158463211582,21.024763584136963,Boutique
5196,00-316,Śródmieście,52.2416,21.0239,Bez Gwiazdek,52.241928577574235,21.021850837148072,Polish Restaurant
5197,00-581,Śródmieście,52.2165,21.0217,Bar Mleczny Prasowy,52.215723095891974,21.02041418527471,Diner
5198,00-581,Śródmieście,52.2165,21.0217,Teatr Syrena,52.216342399062356,21.02193748885446,Theater
5199,00-581,Śródmieście,52.2165,21.0217,Świetlica,52.21655638478924,21.019828087034664,Bar
5200,00-581,Śródmieście,52.2165,21.0217,Rest. Baczewskich,52.21600499919246,21.02223962545395,Eastern European Restaurant
5201,00-589,Śródmieście,52.2166,21.0217,Bar Mleczny Prasowy,52.215723095891974,21.02041418527471,Diner
5202,00-589,Śródmieście,52.2166,21.0217,Teatr Syrena,52.216342399062356,21.02193748885446,Theater
5203,00-589,Śródmieście,52.2166,21.0217,Świetlica,52.21655638478924,21.019828087034664,Bar
5204,00-589,Śródmieście,52.2166,21.0217,Rest. Baczewskich,52.21600499919246,21.02223962545395,Eastern European Restaurant
5205,00-414,Śródmieście,52.2309,21.0331,Mini Europa,52.23045644164998,21.03350930109777,Food & Drink Shop
5206,00-413,Śródmieście,52.231,21.0354,Mini Europa,52.23045644164998,21.03350930109777,Food & Drink Shop
5207,00-413,Śródmieście,52.231,21.0354,Bułka z Szynką,52.231987,21.036689,Farmers Market
5208,00-405,Śródmieście,52.232,21.037,El Botellon,52.232141,21.039182,Tapas Restaurant
5209,00-405,Śródmieście,52.232,21.037,WOSiR Solec,52.23311195131029,21.036326590295708,Athletics & Sports
5210,00-405,Śródmieście,52.232,21.037,Muzeum Azji i Pacyfiku,52.233120009442594,21.03721010154921,Museum
5211,00-405,Śródmieście,52.232,21.037,Reykjavik District,52.23241068479372,21.03865812925707,Men's Store
5212,00-406,Śródmieście,52.2323,21.0367,WOSiR Solec,52.23311195131029,21.036326590295708,Athletics & Sports
5213,00-406,Śródmieście,52.2323,21.0367,Muzeum Azji i Pacyfiku,52.233120009442594,21.03721010154921,Museum
5214,00-406,Śródmieście,52.2323,21.0367,Reykjavik District,52.23241068479372,21.03865812925707,Men's Store
5215,00-406,Śródmieście,52.2323,21.0367,Bułka z Szynką,52.231987,21.036689,Farmers Market
5216,00-658,Śródmieście,52.2211,21.0125,Krem,52.22069932445423,21.013397565259062,Bistro
5217,00-658,Śródmieście,52.2211,21.0125,Autor Rooms,52.222442531278475,21.012554168701172,Hotel
5218,00-658,Śródmieście,52.2211,21.0125,Yoga Republic,52.220785088960454,21.01315569543841,Yoga Studio
5219,00-658,Śródmieście,52.2211,21.0125,La Petite,52.22087137169682,21.01088509031902,Café
5220,00-658,Śródmieście,52.2211,21.0125,Plac Politechniki,52.2200836134159,21.01186752319336,Plaza
5221,00-658,Śródmieście,52.2211,21.0125,Cofeina,52.21991536490647,21.012972316020115,Café
5222,00-658,Śródmieście,52.2211,21.0125,PIWOnia Bar,52.21996105307501,21.01285636827915,Pub
5223,00-658,Śródmieście,52.2211,21.0125,Burger classic,52.22091355263863,21.010699882324364,Burger Joint
5224,00-449,Śródmieście,52.2217,21.0393,Stadion Miejski Legii Warszawa im. Marszałka Józefa Piłsudskiego,52.22081976173645,21.040685176849365,Soccer Stadium
5225,00-449,Śródmieście,52.2217,21.0393,Hala Torwar II,52.22267130525705,21.04062292682996,Skating Rink
5226,00-449,Śródmieście,52.2217,21.0393,FanStore Legia Warszawa,52.22150802665892,21.040773664484405,Sporting Goods Shop
5227,00-449,Śródmieście,52.2217,21.0393,Łazienkowska 3 - Sports Bar & Restaurant,52.22159532866983,21.040592480416414,Sports Bar
5228,00-449,Śródmieście,52.2217,21.0393,Eat on the Street,52.22052854673923,21.03991564158171,Food Truck
5229,00-167,Śródmieście,52.2479,20.9903,Rico,52.247413,20.988279,Mexican Restaurant
5230,00-167,Śródmieście,52.2479,20.9903,Centrum Biegowe ERGO,52.247699634446185,20.98826404643766,Sporting Goods Shop
5231,00-167,Śródmieście,52.2479,20.9903,City Cafe,52.24726436017535,20.98838119006465,Café
5232,00-167,Śródmieście,52.2479,20.9903,Carrefour Express,52.247530440765104,20.99029808643522,Market
5233,00-161,Śródmieście,52.2484,20.9937,POLIN Muzeum Historii Żydów Polskich,52.249430910410624,20.993942266122144,History Museum
5234,00-161,Śródmieście,52.2484,20.9937,Pomnik Bohaterów Getta,52.249692543563306,20.99403388982428,Monument / Landmark
5235,00-157,Śródmieście,52.249,20.9951,POLIN Muzeum Historii Żydów Polskich,52.249430910410624,20.993942266122144,History Museum
5236,00-157,Śródmieście,52.249,20.9951,Pomnik Bohaterów Getta,52.249692543563306,20.99403388982428,Monument / Landmark
5237,00-491,Śródmieście,52.2275,21.026,Sheraton Warsaw Hotel,52.2279786,21.0249611,Hotel
5238,00-491,Śródmieście,52.2275,21.026,Why Thai?,52.22662693116353,21.025174418559374,Thai Restaurant
5239,00-491,Śródmieście,52.2275,21.026,Teatr Studio Buffo,52.22792120470978,21.026460304142038,Theater
5240,00-491,Śródmieście,52.2275,21.026,Restauracja Studio Buffo,52.22791328668372,21.026245093704272,Eastern European Restaurant
5241,00-491,Śródmieście,52.2275,21.026,SomePlace Else,52.22779521068194,21.024199757254426,Cocktail Bar
5242,00-491,Śródmieście,52.2275,21.026,Teatr IMKA,52.22830698629461,21.026367246766718,Theater
5243,00-491,Śródmieście,52.2275,21.026,InAzia,52.227928257108864,21.02429866595219,Asian Restaurant
5244,00-491,Śródmieście,52.2275,21.026,sheraton lobbybar,52.227823760970224,21.024836016674932,Bar
5245,00-491,Śródmieście,52.2275,21.026,Czytelnik,52.22632288086437,21.025667492699494,Breakfast Spot
5246,00-491,Śródmieście,52.2275,21.026,The Oriental,52.22800971166361,21.024484634399414,Asian Restaurant
5247,00-359,Śródmieście,52.2356,21.0204,Wrzenie Świata,52.234884474903915,21.019608368085358,Café
5248,00-359,Śródmieście,52.2356,21.0204,Green Caffè Nero,52.23573752471773,21.0182861157188,Café
5249,00-359,Śródmieście,52.2356,21.0204,Labour Cafe Deli & Co-working,52.23617252927568,21.020965461746282,Café
5250,00-359,Śródmieście,52.2356,21.0204,Oliva,52.23594787726324,21.020224977722048,Italian Restaurant
5251,00-359,Śródmieście,52.2356,21.0204,Pho Lovers,52.236464,21.021736,Vietnamese Restaurant
5252,00-359,Śródmieście,52.2356,21.0204,Starbucks Reserve,52.23600646555382,21.0183147795598,Coffee Shop
5253,00-359,Śródmieście,52.2356,21.0204,Worldbox,52.235296523495684,21.01843351811663,Clothing Store
5254,00-359,Śródmieście,52.2356,21.0204,Da Curio,52.236568,21.021905,Pizza Place
5255,00-359,Śródmieście,52.2356,21.0204,Bollywood Lounge,52.235342947312006,21.018528161168145,Indian Restaurant
5256,00-359,Śródmieście,52.2356,21.0204,Doppio,52.234288051504144,21.02016087450521,Italian Restaurant
5257,00-359,Śródmieście,52.2356,21.0204,Vege Bistro,52.236393,21.020332,Vegetarian / Vegan Restaurant
5258,00-359,Śródmieście,52.2356,21.0204,Przemiana,52.23643040195926,21.02096553416769,Vegetarian / Vegan Restaurant
