,Postcode,Borough,Street,Latitude,Longitude
2277,03-589,Targówek,ul. Gilarska,52.2795,21.0568
2278,03-608,Targówek,ul. Gliwicka,52.2839,21.0662
2279,03-637,Targówek,ul. Gniazdowska,52.2875,21.0715
2280,03-550,Targówek,ul. Goławicka,52.2706,21.0565
2281,03-662,Targówek,ul. Gołębia,52.289,21.0619
2282,03-552,Targówek,ul. Gorzykowska,52.2696,21.058
2283,03-535,Targówek,ul. Gościeradowska,52.273,21.0444
2284,03-353,Targówek,ul. Goworowska,52.2889,21.0261
2285,03-363,Targówek,ul. Goworowska,52.2879,21.0266
2286,03-792,Targówek,ul. Grobelska,52.266,21.0675
2287,03-659,Targówek,ul. H. Krahelskiej,52.2902,21.0648
2288,03-597,Targówek,ul. H. Sternhela,52.2841,21.057
2289,03-561,Targówek,ul. Handlowa,52.2705,21.0569
2290,03-556,Targówek,ul. Handlowa,52.2729,21.0553
2291,03-678,Targówek,ul. Hebanowa,52.2787,21.0734
2292,03-666,Targówek,ul. Heloizy,52.2917,21.0637
2293,03-522,Targówek,ul. Horodelska,52.2726,21.0389
2294,03-791,Targówek,ul. Hutnicza,52.2653,21.07
2295,03-657,Targówek,ul. I. Łukasiewicza,52.2895,21.0683
2296,03-506,Targówek,ul. II Rejonu AK,52.2687,21.0444
2297,03-696,Targówek,ul. J. i W. Kokoszków,52.2888,21.0779
2298,03-887,Targówek,ul. Janowiecka,52.2728,21.0844
2299,03-208,Targówek,ul. Jarosławska,52.294,21.0216
2300,03-891,Targówek,ul. Jeleniogórska,52.2698,21.0837
2301,03-890,Targówek,ul. Jesiotrowa,52.274,21.0837
2302,03-784,Targówek,ul. Józefowska,52.2637,21.065
2303,03-338,Targówek,ul. Julianowska,52.2845,21.0293
2304,03-602,Targówek,ul. Karkonoska,52.2827,21.0655
2305,03-653,Targówek,ul. Kaśki Kariatydy,52.2891,21.0722
2306,03-685,Targówek,ul. Klamrowa,52.2873,21.095
2307,03-797,Targówek,ul. Klementowicka,52.2677,21.0759
2308,03-892,Targówek,ul. Klukowska,52.272,21.0808
2309,03-647,Targówek,ul. Knyszyńska,52.2911,21.0747
2310,03-646,Targówek,ul. Kolejarska,52.2902,21.0752
2311,03-536,Targówek,ul. Kołowa,52.273,21.0458
2312,03-684,Targówek,ul. Konarowa,52.2861,21.0839
2313,03-687,Targówek,ul. Korsarska,52.2871,21.0857
2314,03-626,Targówek,ul. Korzystna,52.2886,21.0681
2315,03-640,Targówek,ul. Kościerska,52.2872,21.0732
2316,03-390,Targówek,ul. Krakusa,52.2902,21.0194
2317,03-379,Targówek,ul. Krasiczyńska,52.2966,21.0461
2318,03-214,Targówek,ul. Krasnobrodzka,52.2999,21.045
2319,03-579,Targówek,ul. Kraśnicka,52.2732,21.0687
2320,03-601,Targówek,ul. Krośniewicka,52.2812,21.0639
2321,03-644,Targówek,ul. Krynoliny,52.2914,21.0771
2322,03-699,Targówek,ul. Krynoliny,52.2893,21.0822
2323,03-677,Targówek,ul. Krzesiwa,52.278,21.0751
2324,03-889,Targówek,ul. Krzewna,52.2721,21.0869
2325,03-324,Targówek,ul. Krzywińska,52.2832,21.0302
2326,03-514,Targówek,ul. ks. P. Skargi,52.2666,21.0569
2327,03-516,Targówek,ul. ks. P. Skargi,52.2704,21.045
2328,03-778,Targówek,ul. Księcia Ziemowita,52.2634,21.0628
2329,03-788,Targówek,ul. Księcia Ziemowita,52.2665,21.0689
2330,03-789,Targówek,ul. Księcia Ziemowita,52.2656,21.0683
2331,03-885,Targówek,ul. Księcia Ziemowita,52.2699,21.0768
2332,03-798,Targówek,ul. Księcia Ziemowita,52.2694,21.0777
2333,03-866,Targówek,ul. Księżnej Anny,52.2615,21.0779
2334,03-554,Targówek,ul. Kuflewska,52.2709,21.0591
2335,03-242,Targówek,ul. L. Kondratowicza,52.2931,21.0318
2336,03-285,Targówek,ul. L. Kondratowicza,52.293,21.0443
2337,03-582,Targówek,ul. Leśniewska,52.2782,21.0654
2338,03-652,Targówek,ul. Lewicpolska,52.2907,21.0736
2339,03-523,Targówek,ul. Lidzka,52.2733,21.0384
2340,03-391,Targówek,ul. Liwska,52.2905,21.0167
2341,03-618,Targówek,ul. Lotnika,52.2822,21.0692
2342,03-873,Targówek,ul. Ludwicka,52.2614,21.0791
2343,03-361,Targówek,ul. Łabiszyńska,52.2938,21.033
2344,03-385,Targówek,ul. Łabiszyńska,52.2957,21.0333
2345,03-397,Targówek,ul. Łabiszyńska,52.2961,21.0328
2346,03-204,Targówek,ul. Łabiszyńska,52.2964,21.0321
2347,03-629,Targówek,ul. Ładna,52.2876,21.072
2348,03-320,Targówek,ul. Łąkocińska,52.283,21.029
2349,03-392,Targówek,ul. Łojewska,52.2961,21.0394
2350,03-878,Targówek,ul. Łubinowa,52.2625,21.0966
2351,03-665,Targówek,ul. M. Bohuszewiczówny,52.2905,21.0614
2352,03-683,Targówek,ul. M. Fersta,52.2829,21.0777
2353,03-318,Targówek,ul. M. K. Ogińskiego,52.2858,21.0258
2354,03-322,Targówek,ul. M. K. Ogińskiego,52.2835,21.0277
2355,03-345,Targówek,ul. M. K. Ogińskiego,52.2847,21.0268
2356,03-357,Targówek,ul. M. K. Ogińskiego,52.2895,21.024
2357,03-542,Targówek,ul. M. Ossowskiego,52.2703,21.0475
2358,03-395,Targówek,ul. Majowa,52.2902,21.0225
2359,03-286,Targówek,ul. Malborska,52.2974,21.0596
2360,03-617,Targówek,ul. Miedzianogórska,52.2819,21.0686
2361,03-886,Targówek,ul. Mieszka I,52.2682,21.0686
2362,03-667,Targówek,ul. Mleczna,52.2884,21.0618
2363,03-625,Targówek,ul. Mleczna,52.2871,21.0654
2364,03-655,Targówek,ul. Młodzieńcza,52.2895,21.0716
2365,03-690,Targówek,ul. Mosiężna,52.2877,21.078
2366,03-660,Targówek,ul. Moszczenicka,52.2902,21.0637
2367,03-585,Targówek,ul. Mrozowska,52.2791,21.0622
2368,03-595,Targówek,ul. Mrozowska,52.28,21.0597
2369,03-654,Targówek,ul. Mroźna,52.2902,21.0727
2370,03-553,Targówek,ul. Myszkowska,52.2681,21.0548
2371,03-374,Targówek,ul. Myszyniecka,52.2893,21.0181
2372,03-779,Targówek,ul. Naczelnikowska,52.2625,21.0611
2373,03-284,Targówek,ul. Nad Potokiem,52.2905,21.0556
2374,03-349,Targówek,ul. Nadwiślańska,52.2861,21.0268
2375,03-795,Targówek,ul. Niedotrzymska,52.2663,21.0736
2376,03-365,Targówek,ul. Niemeńska,52.2893,21.0243
2377,03-382,Targówek,ul. Nieszawska,52.2904,21.0222
2378,03-867,Targówek,ul. Nieświeska,52.2666,21.0848
2379,03-692,Targówek,ul. Nowosądecka,52.2859,21.0788
2380,03-532,Targówek,ul. Obwodowa,52.2746,21.0405
2381,03-605,Targówek,ul. Ogrodnicza,52.2853,21.0642
2382,03-633,Targówek,ul. Określona,52.2855,21.0703
2383,03-316,Targówek,ul. Oliwska,52.279,21.0236
2384,03-334,Targówek,ul. Oliwska,52.2815,21.0215
2385,03-571,Targówek,ul. Orłowska,52.2761,21.0519
2386,03-503,Targówek,ul. Oszmiańska,52.2676,21.0437
2387,03-888,Targówek,ul. P. Bardowskiego,52.2713,21.0948
2388,03-388,Targówek,ul. P. Wysockiego,52.2913,21.0193
2389,03-369,Targówek,ul. P. Wysockiego,52.2819,21.025
2390,03-202,Targówek,ul. P. Wysockiego,52.2918,21.0166
2391,03-321,Targówek,ul. Palestyńska,52.2818,21.0232
2392,03-502,Targówek,ul. Plantowa,52.2657,21.0501
2393,03-501,Targówek,ul. Plantowa,52.2652,21.0518
2394,03-368,Targówek,ul. Poborzańska,52.2897,21.0275
2395,03-613,Targówek,ul. Poranna,52.2807,21.0647
2396,03-638,Targówek,ul. Pospieszna,52.2854,21.0727
2397,03-630,Targówek,ul. Pospolita,52.2871,21.0701
2398,03-686,Targówek,ul. Potulicka,52.283,21.0813
2399,03-309,Targówek,ul. Pożarowa,52.2777,21.0255
2400,03-510,Targówek,ul. Prałatowska,52.2707,21.05
2401,03-511,Targówek,ul. Pratulińska,52.2703,21.0522
2402,03-672,Targówek,ul. Promienna,52.2754,21.0697
2403,03-879,Targówek,ul. Przecławska,52.2713,21.0745
2404,03-691,Targówek,ul. Przewoźników,52.2855,21.0781
2405,03-574,Targówek,ul. Radzymińska,52.2689,21.061
2406,03-548,Targówek,ul. Radzymińska,52.2676,21.0585
2407,03-549,Targówek,ul. Radzymińska,52.2686,21.0597
2408,03-560,Targówek,ul. Radzymińska,52.2713,21.062
2409,03-576,Targówek,ul. Radzymińska,52.2764,21.0661
2410,03-575,Targówek,ul. Radzymińska,52.2735,21.065
2411,03-671,Targówek,ul. Radzymińska,52.2768,21.0679
2412,03-611,Targówek,ul. Radzymińska,52.2822,21.0709
2413,03-674,Targówek,ul. Radzymińska,52.2834,21.073
2414,03-643,Targówek,ul. Radzymińska,52.29,21.0772
2415,03-694,Targówek,ul. Radzymińska,52.2895,21.0781
2416,03-512,Targówek,ul. Radzymińska,52.2668,21.0581
2417,03-639,Targówek,ul. Regatowa,52.2887,21.0714
2418,03-343,Targówek,ul. Rembielińska,52.2861,21.0335
2419,03-362,Targówek,ul. Rembielińska,52.2925,21.0283
2420,03-616,Targówek,ul. Remontowa,52.2813,21.0682
2421,03-521,Targówek,ul. Rogowska,52.2717,21.04
2422,03-623,Targówek,ul. Roślinna,52.2869,21.0658
2423,03-628,Targówek,ul. Rozwadowska,52.2878,21.0687
2424,03-698,Targówek,ul. Rusiecka,52.2922,21.0775
2425,03-786,Targówek,ul. Rybieńska,52.2629,21.0635
2426,03-794,Targówek,ul. Rzeczna,52.2663,21.0764
2427,03-246,Targówek,ul. Rzepichy,52.3019,21.046
2428,03-533,Targówek,ul. Rzeszowska,52.2746,21.0389
2429,03-340,Targówek,ul. S. Bolívara,52.2895,21.0444
2430,03-592,Targówek,ul. Samarytanka,52.2803,21.0581
2431,03-588,Targówek,ul. Samarytanka,52.2799,21.064
2432,03-656,Targówek,ul. Samotna,52.2896,21.0697
2433,03-636,Targówek,ul. Senna,52.2867,21.0713
2434,03-317,Targówek,ul. Siedzibna,52.2827,21.029
2435,03-331,Targówek,ul. Siedzibna,52.2831,21.0307
2436,03-209,Targówek,ul. Skrajna,52.2942,21.02
2437,03-622,Targówek,ul. Skrzypcowa,52.2869,21.0674
2438,03-241,Targówek,ul. Słubicka,52.2934,21.0204
2439,03-528,Targówek,ul. Smoleńska,52.269,21.0457
2440,03-621,Targówek,ul. Starozaciszańska,52.2826,21.0681
2441,03-558,Targówek,ul. Stojanowska,52.2728,21.0533
2442,03-649,Targówek,ul. Sucha,52.2916,21.0738
2443,03-252,Targówek,ul. Suwalska,52.295,21.0338
2444,03-790,Targówek,ul. Szklana,52.265,21.0689
2445,03-632,Targówek,ul. Śmieszna,52.2858,21.068
2446,03-243,Targówek,ul. św. Hieronima,52.2945,21.0228
2447,03-291,Targówek,ul. św. Wincentego,52.2939,21.0536
2448,03-505,Targówek,ul. św. Wincentego,52.2699,21.0406
2449,03-526,Targówek,ul. św. Wincentego,52.2713,21.0424
2450,03-531,Targówek,ul. św. Wincentego,52.2763,21.0442
2451,03-530,Targówek,ul. św. Wincentego,52.2759,21.043
2452,03-509,Targówek,ul. Świdnicka,52.2678,21.0421
2453,03-551,Targówek,ul. Święciańska,52.2696,21.0594
2454,03-547,Targówek,ul. Święciańska,52.2686,21.0585
2455,03-679,Targówek,ul. Tarnogórska,52.2796,21.0764
2456,03-563,Targówek,ul. Trocka,52.2753,21.0563
2457,03-254,Targówek,ul. Turmoncka,52.2981,21.037
2458,03-545,Targówek,ul. Tykocińska,52.2685,21.0539
2459,03-603,Targówek,ul. Tymiankowa,52.2843,21.0645
2460,03-586,Targówek,ul. Uranowa,52.2778,21.0615
2461,03-594,Targówek,ul. Uranowa,52.279,21.0579
2462,03-648,Targówek,ul. Ustronna,52.2893,21.0799
2463,03-877,Targówek,ul. Utrata,52.2649,21.0964
2464,03-335,Targówek,ul. W. Syrokomli,52.2848,21.0265
2465,03-538,Targówek,ul. Wejherowska,52.2712,21.0476
2466,03-507,Targówek,ul. Węgrowska,52.2686,21.0475
2467,03-634,Targówek,ul. Wieniecka,52.2858,21.0721
2468,03-645,Targówek,ul. Wiewiórki,52.2905,21.0762
2469,03-590,Targówek,ul. Władysława Łokietka,52.2792,21.0603
2470,03-587,Targówek,ul. Władysława Łokietka,52.2793,21.0609
2471,03-693,Targówek,ul. Wschodnia,52.2857,21.0798
2472,03-206,Targówek,ul. Wybrańska,52.2931,21.0206
2473,03-337,Targówek,ul. Wyszogrodzka,52.2886,21.0351
2474,03-584,Targówek,ul. Z. Jórskiego,52.2781,21.0631
2475,03-593,Targówek,ul. Z. Jórskiego,52.2794,21.0586
2476,03-787,Targówek,ul. Zabraniecka,52.2617,21.0652
2477,03-380,Targówek,ul. Zagraniczna,52.289,21.0232
2478,03-624,Targówek,ul. Zarębska,52.2864,21.0662
2479,03-294,Targówek,ul. Zielone Zacisze,52.2883,21.0527
2480,03-695,Targówek,ul. Ziemiańska,52.2876,21.0768
2481,03-567,Targówek,ul. Złotopolska,52.2749,21.0489
2482,03-631,Targówek,ul. Żarnowiecka,52.2869,21.069
2483,03-796,Targówek,ul. Żmudzka,52.2675,21.0746
2484,03-360,Targówek,ul. Żytomierska,52.2867,21.021
2485,02-495,Ursus,al. Bzów,52.1911,20.8847
2486,02-497,Ursus,ul. A. Prystora,52.1881,20.9033
2487,02-484,Ursus,ul. Badylarska,52.193,20.9303
2488,02-236,Ursus,ul. Badylarska,52.1837,20.9177
2489,02-496,Ursus,ul. Barbary Radziwiłłówny,52.2016,20.8633
2490,02-786,Ursynów,al. J. Rodowicza „Anody”,52.1498,21.0524
2491,02-797,Ursynów,al. Komisji Edukacji Narodowej,52.146,21.0666
2492,02-777,Ursynów,al. Komisji Edukacji Narodowej,52.1533,21.0474
2493,02-784,Ursynów,Pasaż Ursynowski,52.1533,21.0251
2494,02-843,Ursynów,ul. 6 Sierpnia,52.122,21.0218
2495,02-847,Ursynów,ul. A. Kostki Napierskiego,52.1256,21.0153
2496,02-874,Ursynów,ul. Achillesa,52.1106,20.9974
2497,02-860,Ursynów,ul. Akustyczna,52.1291,21.0137
2498,02-806,Ursynów,ul. Albatrosów,52.1494,21.0194
2499,02-775,Ursynów,ul. Alternatywy,,
2500,02-768,Ursynów,ul. Anyżkowa,52.17,21.0443
2501,02-776,Ursynów,ul. Arkadowa,52.1538,21.0508
2502,02-790,Ursynów,ul. B. Pietraszewicza „Lota”,52.1465,21.0642
2503,02-867,Ursynów,ul. Baletowa,52.1259,20.9982
2504,02-780,Ursynów,ul. Barwna,52.1553,21.0219
2505,02-835,Ursynów,ul. Batystowa,52.1295,21.0515
2506,02-892,Ursynów,ul. Bażancia,52.1074,21.0278
2507,02-803,Ursynów,ul. Bekasów,52.1494,21.0226
2508,02-793,Ursynów,ul. Belgradzka,52.1366,21.0588
2509,02-829,Ursynów,ul. Białej Wody,52.1481,21.0157
2510,02-817,Ursynów,ul. Białozora,52.137,21.0225
2511,02-807,Ursynów,ul. Bociania,52.1483,21.0223
2512,02-837,Ursynów,ul. Bogatki,52.1329,21.0218
2513,02-791,Ursynów,ul. Braci Wagów,52.139,21.0521
2514,02-869,Ursynów,ul. Buszycka,52.1116,20.9951
2515,02-879,Ursynów,ul. Chóralna,52.113,21.0164
2516,02-881,Ursynów,ul. Cymbalistów,52.108,21.014
2517,02-781,Ursynów,ul. Czapli,52.148,21.0291
2518,02-852,Ursynów,ul. Czempińska,52.1427,20.9904
2519,02-878,Ursynów,ul. Czysta,52.12,21.013
2520,02-877,Ursynów,ul. Drumli,52.1155,21.0157
2521,02-868,Ursynów,ul. Dumki,52.1165,21.0086
2522,02-836,Ursynów,ul. Dzierzby,52.135,21.0217
2523,02-857,Ursynów,ul. Dźwiękowa,52.1354,21.0141
2524,02-798,Ursynów,ul. Ekologiczna,52.1309,21.0572
2525,02-792,Ursynów,ul. F. M. Lanciego,52.1438,21.0585
2526,02-778,Ursynów,ul. F. Płaskowickiej,52.1479,21.0508
2527,02-858,Ursynów,ul. Fanfarowa,52.1337,21.0155
2528,02-862,Ursynów,ul. Farbiarska,52.1274,21.0121
2529,02-863,Ursynów,ul. Farbiarska,52.1288,21.0043
2530,02-830,Ursynów,ul. Flamenco,52.1393,21.0117
2531,02-855,Ursynów,ul. Fokstrota,52.1359,21.0002
2532,02-822,Ursynów,ul. Galopu,52.1552,21.007
2533,02-841,Ursynów,ul. Garłaczy,52.1278,21.0225
2534,02-796,Ursynów,ul. Gąsek,52.1364,21.0694
2535,02-859,Ursynów,ul. Głuszca,52.1309,21.0147
2536,02-872,Ursynów,ul. Gogolińska,52.1083,20.9926
2537,02-814,Ursynów,ul. Gruchacza,52.1282,21.0226
2538,02-809,Ursynów,ul. Grzywaczy,52.1469,21.0205
2539,02-804,Ursynów,ul. Gżegżółki,52.1502,21.0257
2540,02-854,Ursynów,ul. Hołubcowa,52.1544,20.9987
2541,02-821,Ursynów,ul. Hołubcowa,52.1399,20.9948
2542,02-812,Ursynów,ul. Ibisa,52.1425,21.0202
2543,02-889,Ursynów,ul. Indycza,52.1112,21.0318
2544,02-886,Ursynów,ul. Jagielska,52.1149,21.0284
2545,02-891,Ursynów,ul. Jaskółcza,52.11,21.0232
2546,02-834,Ursynów,ul. Jedwabna,52.1328,21.0472
2547,02-699,Ursynów,ul. Jurajska,52.1647,20.9934
2548,02-851,Ursynów,ul. Kadryla,52.1412,20.9982
2549,02-838,Ursynów,ul. Kajakowa,52.1309,21.022
2550,02-818,Ursynów,ul. Kanarkowa,52.1367,21.0271
2551,02-876,Ursynów,ul. Kapeli,52.1169,21.015
2552,02-871,Ursynów,ul. Karczunkowska,52.1109,21.0043
2553,02-887,Ursynów,ul. Karmazynowa,52.1121,21.0219
2554,02-882,Ursynów,ul. Katarynki,52.1056,21.0137
2555,02-850,Ursynów,ul. Kądziołeczki,52.1311,21.0014
2556,02-875,Ursynów,ul. Klarnecistów,52.1169,21.0145
2557,02-888,Ursynów,ul. Kogucia,52.1101,21.0335
2558,02-785,Ursynów,ul. Koński Jar,52.1601,21.0237
2559,02-870,Ursynów,ul. Kórnicka,52.1214,20.9945
2560,02-849,Ursynów,ul. Krasnowolska,52.1438,21.0073
2561,02-856,Ursynów,ul. Krzesanego,52.134,21.0106
2562,02-826,Ursynów,ul. Kujawiaka,52.1457,21.006
2563,02-873,Ursynów,ul. Kurantów,52.109,20.9932
2564,02-840,Ursynów,ul. Leśna,52.1288,21.022
2565,02-828,Ursynów,ul. Liptowska,52.1451,21.0144
2566,02-820,Ursynów,ul. Łączyny,52.1569,21.0013
2567,02-842,Ursynów,ul. M. Rataja,52.1267,21.0211
2568,02-811,Ursynów,ul. Makolągwy,52.1443,21.0258
2569,02-973,Ursynów,ul. Maślaków,52.112,21.0887
2570,02-827,Ursynów,ul. Menueta,52.1507,21.0125
2571,02-890,Ursynów,ul. Papuzia,52.1095,21.032
2572,02-893,Ursynów,ul. Perlicza,52.1069,21.0307
2573,02-819,Ursynów,ul. Puławska,52.1457,21.017
2574,02-845,Ursynów,ul. Puławska,52.1371,21.0172
2575,02-884,Ursynów,ul. Puławska,52.1163,21.0175
2576,02-844,Ursynów,ul. Puławska,52.1287,21.0191
2577,02-885,Ursynów,ul. Puławska,52.1129,21.0192
2578,02-816,Ursynów,ul. Rajskich Ptaków,52.135,21.0196
2579,02-795,Ursynów,ul. S. Kazury,52.1394,21.0445
2580,02-846,Ursynów,ul. Sporna,52.1241,21.0143
2581,02-825,Ursynów,ul. Tango,52.1523,21.011
2582,02-833,Ursynów,ul. Wełniana,52.1312,21.0515
2583,02-824,Ursynów,ul. Wodzirejów,52.1511,21.012
2584,02-808,Ursynów,ul. Zięby,52.1485,21.0246
2585,02-815,Ursynów,ul. Żołny,52.138,21.0251
2586,04-730,Wawer,al. Dzieci Polskich,52.2099,21.2013
2587,04-870,Wawer,Trakt Lubelski,52.1766,21.1533
2588,04-790,Wawer,Trakt Lubelski,52.1886,21.1429
2589,04-766,Wawer,Trakt Lubelski,52.1983,21.1351
2590,04-667,Wawer,Trakt Lubelski,52.2133,21.134
2591,04-809,Wawer,Trakt Napoleoński,52.1898,21.2011
2592,04-724,Wawer,Trakt Napoleoński,52.1974,21.1898
2593,04-665,Wawer,ul. 27 Grudnia,52.2238,21.1433
2594,04-957,Wawer,ul. A. Bardiniego,52.1796,21.2293
2595,04-949,Wawer,ul. A. Brücknera,52.1602,21.2302
2596,04-941,Wawer,ul. A. Brücknera,52.1614,21.2272
2597,04-830,Wawer,ul. A. Orłowskiego,52.1877,21.1943
2598,04-847,Wawer,ul. Agrestowa,52.1734,21.2059
2599,04-517,Wawer,ul. Akwarelowa,52.2298,21.1416
2600,04-542,Wawer,ul. Akwarelowa,52.2313,21.1492
2601,04-825,Wawer,ul. Aleksandrowska,52.1807,21.2047
2602,04-628,Wawer,ul. Alpejska,52.2186,21.1706
2603,04-656,Wawer,ul. Antenowa,52.2165,21.1499
2604,04-998,Wawer,ul. Arkadii,52.1598,21.1635
2605,04-763,Wawer,ul. Arktyczna,52.2049,21.1582
2606,04-903,Wawer,ul. Arniki,52.1684,21.2126
2607,04-817,Wawer,ul. Artystyczna,52.1895,21.2195
2608,04-814,Wawer,ul. Astry,52.19,21.2086
2609,04-539,Wawer,ul. Azaliowa,52.2358,21.1543
2610,04-555,Wawer,ul. B. Czecha,52.2264,21.1546
2611,04-603,Wawer,ul. B. Hertza,52.2241,21.1521
2612,04-691,Wawer,ul. B. Wesołowskiego,52.2111,21.1504
2613,04-855,Wawer,ul. Bajkowa,52.1904,21.177
2614,04-861,Wawer,ul. Bajkowa,52.1859,21.177
2615,04-914,Wawer,ul. Bambusowa,52.1636,21.2138
2616,04-511,Wawer,ul. Barbórki,52.2325,21.1367
2617,04-923,Wawer,ul. Bartoszycka,52.162,21.2185
2618,04-550,Wawer,ul. Begonii,52.2396,21.1481
2619,04-882,Wawer,ul. Będzińska,52.1809,21.1847
2620,04-668,Wawer,ul. Białoborska,52.2266,21.1387
2621,04-738,Wawer,ul. Bielszowicka,52.2093,21.1862
2622,04-927,Wawer,ul. Biernacka,52.1616,21.2184
2623,04-234,Wawer,ul. Bluszczowa,52.2394,21.1367
2624,04-750,Wawer,ul. Bławatków,52.2056,21.1834
2625,04-649,Wawer,ul. Błękitna,52.2188,21.1517
2626,04-663,Wawer,ul. Błękitna,52.2251,21.1446
2627,04-901,Wawer,ul. Bonisławska,52.1715,21.2107
2628,04-853,Wawer,ul. Borkowska,52.1916,21.1764
2629,04-786,Wawer,ul. Borków,52.1912,21.1516
2630,04-871,Wawer,ul. Borowiecka,52.1827,21.1553
2631,04-965,Wawer,ul. Borówkowa,52.1756,21.2338
2632,04-613,Wawer,ul. Bosmańska,52.2177,21.159
2633,04-568,Wawer,ul. Botaniczna,52.2289,21.1572
2634,04-543,Wawer,ul. Botaniczna,52.2326,21.1552
2635,04-960,Wawer,ul. Brodnicka,52.166,21.1971
2636,03-995,Wawer,ul. Bronowska,52.2006,21.1237
2637,04-782,Wawer,ul. Brzoskwiniowa,52.1955,21.1666
2638,04-985,Wawer,ul. Brzostowska,52.1546,21.2063
2639,04-749,Wawer,ul. Bursztynowa,52.2053,21.182
2640,04-837,Wawer,ul. Burzliwa,52.1844,21.1999
2641,04-523,Wawer,ul. Bychowska,52.2359,21.1452
2642,04-536,Wawer,ul. Bychowska,52.2374,21.1521
2643,04-734,Wawer,ul. Bylicowa,52.2134,21.2026
2644,04-993,Wawer,ul. Bysławska,52.1569,21.1892
2645,04-968,Wawer,ul. Bysławska,52.1606,21.2089
2646,04-983,Wawer,ul. Bysławska,52.1509,21.196
2647,04-934,Wawer,ul. Bystrzycka,52.1579,21.2183
2648,04-928,Wawer,ul. Bystrzycka,52.1608,21.2152
2649,04-916,Wawer,ul. Bystrzycka,52.1636,21.2125
2650,04-907,Wawer,ul. Bystrzycka,52.166,21.2099
2651,04-565,Wawer,ul. Cedrowa,52.2284,21.1517
2652,04-533,Wawer,ul. Cedrowa,52.2327,21.1496
2653,04-754,Wawer,ul. Celestynowska,52.2081,21.1828
2654,04-711,Wawer,ul. Celofanowa,52.2121,21.1783
2655,04-986,Wawer,ul. Celulozy,52.1675,21.1738
2656,04-818,Wawer,ul. Cementowa,52.1951,21.2266
2657,04-944,Wawer,ul. Centurii,52.158,21.2236
2658,04-948,Wawer,ul. Chełchowska,52.1613,21.2285
2659,04-791,Wawer,ul. Chodzieska,52.1899,21.1316
2660,03-993,Wawer,ul. Chodzieska,52.1906,21.1344
2661,04-938,Wawer,ul. Chorzelska,52.1595,21.2198
2662,04-696,Wawer,ul. Chorzowska,52.2107,21.1581
2663,04-902,Wawer,ul. Chryzantemy,52.1719,21.2186
2664,04-898,Wawer,ul. Ciekawa,52.1729,21.1896
2665,04-967,Wawer,ul. Ciepielowska,52.1617,21.2067
2666,04-653,Wawer,ul. Ciesielska,52.2192,21.1485
2667,04-815,Wawer,ul. Cygańska,52.1865,21.2146
2668,04-798,Wawer,ul. Cyklamenów,52.18,21.1412
2669,04-769,Wawer,ul. Cylichowska,52.1961,21.1512
2670,04-540,Wawer,ul. Czarnoleska,52.2346,21.1509
2671,04-740,Wawer,ul. Czarnołęcka,52.2104,21.1885
2672,04-990,Wawer,ul. Czarnuszki,52.1611,21.1786
2673,04-705,Wawer,ul. Czatów,52.2121,21.1744
2674,04-922,Wawer,ul. Czekanowska,52.1638,21.2208
2675,04-918,Wawer,ul. Czekanowska,52.1649,21.2201
2676,04-743,Wawer,ul. Czeladnicza,52.2108,21.1897
2677,04-651,Wawer,ul. Czytelnicza,52.2207,21.1462
2678,04-710,Wawer,ul. Daliowa,52.2116,21.1767
2679,04-671,Wawer,ul. Darniowa,52.2181,21.1356
2680,04-956,Wawer,ul. Deptak,52.168,21.2009
2681,04-973,Wawer,ul. Derkaczy,52.1565,21.2131
2682,04-969,Wawer,ul. Derkaczy,52.1617,21.2078
2683,04-963,Wawer,ul. Derkaczy,52.1643,21.2052
2684,04-845,Wawer,ul. Derwida,52.1767,21.2025
2685,04-979,Wawer,ul. Dmuchawcowa,52.1572,21.206
2686,04-879,Wawer,ul. Draceny,52.1788,21.1779
